#k-distance eigenvalue[eV]
2.56374573 -32.62920000
2.56374573 -32.62920000
2.59059917 -32.62930000
2.61745261 -32.62940000
2.64430605 -32.62970000
2.67115948 -32.63000000
2.69801292 -32.63040000
2.72486636 -32.63080000
2.75171979 -32.63120000
2.77857323 -32.63160000
2.80542667 -32.63190000
2.83228010 -32.63220000
2.85913355 -32.63250000
2.88598698 -32.63270000
2.91284042 -32.63290000
2.93969386 -32.63300000
2.96654729 -32.63300000
2.96654729 -32.63300000
2.99090375 -32.63380000
3.01526022 -32.63460000
3.03961668 -32.63540000
3.06397314 -32.63620000
3.08832961 -32.63690000
3.11268607 -32.63760000
3.13704253 -32.63820000
3.16139900 -32.63880000
3.18575546 -32.63930000
3.21011192 -32.63970000
3.23446839 -32.64010000
3.25882485 -32.64040000
3.28318131 -32.64060000
3.30753777 -32.64080000
3.33189424 -32.64080000
3.33189424 -32.63580000
3.34918092 -32.63580000
3.36646760 -32.63580000
3.38375428 -32.63570000
3.40104096 -32.63560000
3.41832765 -32.63550000
3.43561433 -32.63530000
3.45290101 -32.63520000
3.47018769 -32.63500000
3.48747437 -32.63480000
3.50476105 -32.63450000
3.52204774 -32.63420000
3.53933442 -32.63400000
3.55662110 -32.63370000
3.57390779 -32.63330000
3.59119447 -32.63300000
3.59119447 -32.63690000
3.60848115 -32.63690000
3.62576783 -32.63690000
3.64305451 -32.63690000
3.66034119 -32.63690000
3.67762788 -32.63690000
3.69491456 -32.63680000
3.71220124 -32.63690000
3.72948793 -32.63690000
3.74677461 -32.63680000
3.76406129 -32.63690000
3.78134797 -32.63690000
3.79863465 -32.63690000
3.81592133 -32.63690000
3.83320802 -32.63680000
3.85049470 -32.63680000
3.85049470 -32.62920000
3.86778138 -32.62920000
3.88506806 -32.62920000
3.90235474 -32.62920000
3.91964143 -32.62920000
3.93692811 -32.62920000
3.95421479 -32.62920000
3.97150147 -32.62920000
3.98878816 -32.62920000
4.00607484 -32.62920000
4.02336152 -32.62920000
4.04064820 -32.62920000
4.05793488 -32.62920000
4.07522156 -32.62920000
4.09250825 -32.62920000
4.10979493 -32.62920000

0.00000000 -32.62990000
0.02685343 -32.62990000
0.05370688 -32.63010000
0.08056031 -32.63030000
0.10741375 -32.63050000
0.13426719 -32.63080000
0.16112062 -32.63120000
0.18797406 -32.63170000
0.21482750 -32.63220000
0.24168093 -32.63280000
0.26853437 -32.63210000
0.29538781 -32.63150000
0.32224125 -32.63080000
0.34909468 -32.63010000
0.37594812 -32.62940000
0.40280156 -32.62870000
0.40280156 -32.62870000
0.42715802 -32.62860000
0.45151449 -32.62850000
0.47587095 -32.62830000
0.50022741 -32.62800000
0.52458387 -32.62770000
0.54894034 -32.62730000
0.57329680 -32.62680000
0.59765326 -32.62620000
0.62200972 -32.62560000
0.64636618 -32.62530000
0.67072265 -32.62600000
0.69507911 -32.62680000
0.71943557 -32.62760000
0.74379204 -32.62840000
0.76814850 -32.62920000
0.76814850 -32.62920000
0.79500194 -32.62850000
0.82185538 -32.62780000
0.84870881 -32.62710000
0.87556225 -32.62640000
0.90241569 -32.62580000
0.92926912 -32.62530000
0.95612256 -32.62580000
0.98297600 -32.62620000
1.00982944 -32.62670000
1.03668287 -32.62710000
1.06353631 -32.62740000
1.09038975 -32.62760000
1.11724318 -32.62780000
1.14409662 -32.62790000
1.17095006 -32.62800000
1.17095006 -32.62800000
1.19530652 -32.62880000
1.21966299 -32.62960000
1.24401945 -32.63030000
1.26837591 -32.63110000
1.29273238 -32.63180000
1.31708884 -32.63120000
1.34144530 -32.63050000
1.36580176 -32.62990000
1.39015822 -32.62940000
1.41451469 -32.62900000
1.43887115 -32.62920000
1.46322761 -32.62950000
1.48758407 -32.62970000
1.51194054 -32.62990000
1.53629700 -32.62990000
1.53629700 -32.62990000
1.55358368 -32.62990000
1.57087037 -32.62970000
1.58815705 -32.62950000
1.60544373 -32.62910000
1.62273041 -32.62880000
1.64001709 -32.62840000
1.65730377 -32.62800000
1.67459046 -32.62760000
1.69187714 -32.62710000
1.70916382 -32.62670000
1.72645051 -32.62640000
1.74373719 -32.62610000
1.76102387 -32.62580000
1.77831055 -32.62540000
1.79559723 -32.62510000
1.79559723 -32.62510000
1.82245067 -32.62510000
1.84930411 -32.62500000
1.87615755 -32.62500000
1.90301098 -32.62520000
1.92986442 -32.62550000
1.95671786 -32.62580000
1.98357129 -32.62620000
2.01042473 -32.62660000
2.03727817 -32.62700000
2.06413160 -32.62740000
2.09098505 -32.62780000
2.11783848 -32.62820000
2.14469191 -32.62840000
2.17154536 -32.62860000
2.19839879 -32.62870000
2.19839879 -32.62870000
2.22275525 -32.62860000
2.24711172 -32.62850000
2.27146818 -32.62830000
2.29582464 -32.62800000
2.32018111 -32.62770000
2.34453757 -32.62730000
2.36889403 -32.62680000
2.39325050 -32.62620000
2.41760696 -32.62560000
2.44196342 -32.62530000
2.46631989 -32.62600000
2.49067635 -32.62680000
2.51503281 -32.62760000
2.53938927 -32.62840000
2.56374573 -32.62920000
2.56374573 -32.62920000
2.59059917 -32.62920000
2.61745261 -32.62940000
2.64430605 -32.62970000
2.67115948 -32.63000000
2.69801292 -32.63040000
2.72486636 -32.63080000
2.75171979 -32.63120000
2.77857323 -32.63160000
2.80542667 -32.63190000
2.83228010 -32.63220000
2.85913355 -32.63250000
2.88598698 -32.63270000
2.91284042 -32.63280000
2.93969386 -32.63290000
2.96654729 -32.63300000
2.96654729 -32.63300000
2.99090375 -32.63220000
3.01526022 -32.63140000
3.03961668 -32.63060000
3.06397314 -32.62980000
3.08832961 -32.62910000
3.11268607 -32.62840000
3.13704253 -32.62770000
3.16139900 -32.62720000
3.18575546 -32.62670000
3.21011192 -32.62620000
3.23446839 -32.62580000
3.25882485 -32.62550000
3.28318131 -32.62530000
3.30753777 -32.62520000
3.33189424 -32.62510000
3.33189424 -32.62800000
3.34918092 -32.62800000
3.36646760 -32.62820000
3.38375428 -32.62840000
3.40104096 -32.62870000
3.41832765 -32.62900000
3.43561433 -32.62940000
3.45290101 -32.62980000
3.47018769 -32.63020000
3.48747437 -32.63060000
3.50476105 -32.63110000
3.52204774 -32.63150000
3.53933442 -32.63190000
3.55662110 -32.63230000
3.57390779 -32.63260000
3.59119447 -32.63300000
3.59119447 -32.62870000
3.60848115 -32.62870000
3.62576783 -32.62870000
3.64305451 -32.62870000
3.66034119 -32.62870000
3.67762788 -32.62870000
3.69491456 -32.62860000
3.71220124 -32.62870000
3.72948793 -32.62870000
3.74677461 -32.62870000
3.76406129 -32.62870000
3.78134797 -32.62870000
3.79863465 -32.62870000
3.81592133 -32.62870000
3.83320802 -32.62870000
3.85049470 -32.62870000
3.85049470 -32.62920000
3.86778138 -32.62920000
3.88506806 -32.62920000
3.90235474 -32.62920000
3.91964143 -32.62910000
3.93692811 -32.62920000
3.95421479 -32.62920000
3.97150147 -32.62920000
3.98878816 -32.62920000
4.00607484 -32.62920000
4.02336152 -32.62920000
4.04064820 -32.62920000
4.05793488 -32.62920000
4.07522156 -32.62920000
4.09250825 -32.62920000
4.10979493 -32.62920000

0.00000000 -32.62790000
0.02685343 -32.62790000
0.05370688 -32.62780000
0.08056031 -32.62760000
0.10741375 -32.62730000
0.13426719 -32.62700000
0.16112062 -32.62670000
0.18797406 -32.62620000
0.21482750 -32.62580000
0.24168093 -32.62520000
0.26853437 -32.62520000
0.29538781 -32.62580000
0.32224125 -32.62650000
0.34909468 -32.62720000
0.37594812 -32.62790000
0.40280156 -32.62870000
0.40280156 -32.62870000
0.42715802 -32.62860000
0.45151449 -32.62850000
0.47587095 -32.62830000
0.50022741 -32.62800000
0.52458387 -32.62770000
0.54894034 -32.62730000
0.57329680 -32.62680000
0.59765326 -32.62620000
0.62200972 -32.62560000
0.64636618 -32.62530000
0.67072265 -32.62600000
0.69507911 -32.62680000
0.71943557 -32.62760000
0.74379204 -32.62840000
0.76814850 -32.62920000
0.76814850 -32.62920000
0.79500194 -32.62850000
0.82185538 -32.62780000
0.84870881 -32.62710000
0.87556225 -32.62640000
0.90241569 -32.62580000
0.92926912 -32.62530000
0.95612256 -32.62570000
0.98297600 -32.62620000
1.00982944 -32.62670000
1.03668287 -32.62700000
1.06353631 -32.62740000
1.09038975 -32.62760000
1.11724318 -32.62780000
1.14409662 -32.62790000
1.17095006 -32.62800000
1.17095006 -32.62800000
1.19530652 -32.62720000
1.21966299 -32.62640000
1.24401945 -32.62560000
1.26837591 -32.62550000
1.29273238 -32.62620000
1.31708884 -32.62680000
1.34144530 -32.62740000
1.36580176 -32.62800000
1.39015822 -32.62850000
1.41451469 -32.62890000
1.43887115 -32.62860000
1.46322761 -32.62830000
1.48758407 -32.62810000
1.51194054 -32.62800000
1.53629700 -32.62790000
1.53629700 -32.62790000
1.55358368 -32.62790000
1.57087037 -32.62790000
1.58815705 -32.62780000
1.60544373 -32.62770000
1.62273041 -32.62760000
1.64001709 -32.62750000
1.65730377 -32.62730000
1.67459046 -32.62710000
1.69187714 -32.62690000
1.70916382 -32.62660000
1.72645051 -32.62630000
1.74373719 -32.62590000
1.76102387 -32.62550000
1.77831055 -32.62510000
1.79559723 -32.62510000
1.79559723 -32.62510000
1.82245067 -32.62510000
1.84930411 -32.62500000
1.87615755 -32.62500000
1.90301098 -32.62520000
1.92986442 -32.62550000
1.95671786 -32.62580000
1.98357129 -32.62620000
2.01042473 -32.62660000
2.03727817 -32.62700000
2.06413160 -32.62740000
2.09098505 -32.62780000
2.11783848 -32.62820000
2.14469191 -32.62840000
2.17154536 -32.62860000
2.19839879 -32.62870000
2.19839879 -32.62870000
2.22275525 -32.62860000
2.24711172 -32.62850000
2.27146818 -32.62830000
2.29582464 -32.62800000
2.32018111 -32.62770000
2.34453757 -32.62730000
2.36889403 -32.62680000
2.39325050 -32.62620000
2.41760696 -32.62560000
2.44196342 -32.62530000
2.46631989 -32.62600000
2.49067635 -32.62680000
2.51503281 -32.62760000
2.53938927 -32.62840000
2.56374573 -32.62920000
2.56374573 -32.62920000
2.59059917 -32.62920000
2.61745261 -32.62940000
2.64430605 -32.62970000
2.67115948 -32.63000000
2.69801292 -32.63040000
2.72486636 -32.63080000
2.75171979 -32.63120000
2.77857323 -32.63160000
2.80542667 -32.63190000
2.83228010 -32.63220000
2.85913355 -32.63250000
2.88598698 -32.63270000
2.91284042 -32.63280000
2.93969386 -32.63290000
2.96654729 -32.63300000
2.96654729 -32.63300000
2.99090375 -32.63220000
3.01526022 -32.63140000
3.03961668 -32.63060000
3.06397314 -32.62980000
3.08832961 -32.62910000
3.11268607 -32.62840000
3.13704253 -32.62770000
3.16139900 -32.62720000
3.18575546 -32.62670000
3.21011192 -32.62620000
3.23446839 -32.62580000
3.25882485 -32.62550000
3.28318131 -32.62530000
3.30753777 -32.62520000
3.33189424 -32.62510000
3.33189424 -32.62800000
3.34918092 -32.62800000
3.36646760 -32.62820000
3.38375428 -32.62840000
3.40104096 -32.62870000
3.41832765 -32.62900000
3.43561433 -32.62940000
3.45290101 -32.62980000
3.47018769 -32.63020000
3.48747437 -32.63060000
3.50476105 -32.63100000
3.52204774 -32.63140000
3.53933442 -32.63190000
3.55662110 -32.63220000
3.57390779 -32.63260000
3.59119447 -32.63300000
3.59119447 -32.62870000
3.60848115 -32.62870000
3.62576783 -32.62870000
3.64305451 -32.62870000
3.66034119 -32.62870000
3.67762788 -32.62870000
3.69491456 -32.62860000
3.71220124 -32.62870000
3.72948793 -32.62870000
3.74677461 -32.62870000
3.76406129 -32.62870000
3.78134797 -32.62870000
3.79863465 -32.62870000
3.81592133 -32.62870000
3.83320802 -32.62870000
3.85049470 -32.62870000
3.85049470 -32.62920000
3.86778138 -32.62920000
3.88506806 -32.62920000
3.90235474 -32.62920000
3.91964143 -32.62910000
3.93692811 -32.62920000
3.95421479 -32.62920000
3.97150147 -32.62920000
3.98878816 -32.62920000
4.00607484 -32.62920000
4.02336152 -32.62920000
4.04064820 -32.62920000
4.05793488 -32.62920000
4.07522156 -32.62920000
4.09250825 -32.62920000
4.10979493 -32.62920000

0.00000000 -32.62170000
0.02685343 -32.62180000
0.05370688 -32.62190000
0.08056031 -32.62210000
0.10741375 -32.62230000
0.13426719 -32.62270000
0.16112062 -32.62310000
0.18797406 -32.62350000
0.21482750 -32.62400000
0.24168093 -32.62460000
0.26853437 -32.62470000
0.29538781 -32.62410000
0.32224125 -32.62350000
0.34909468 -32.62280000
0.37594812 -32.62210000
0.40280156 -32.62150000
0.40280156 -32.62150000
0.42715802 -32.62150000
0.45151449 -32.62160000
0.47587095 -32.62180000
0.50022741 -32.62210000
0.52458387 -32.62250000
0.54894034 -32.62290000
0.57329680 -32.62340000
0.59765326 -32.62400000
0.62200972 -32.62460000
0.64636618 -32.62500000
0.67072265 -32.62430000
0.69507911 -32.62360000
0.71943557 -32.62280000
0.74379204 -32.62210000
0.76814850 -32.62130000
0.76814850 -32.62130000
0.79500194 -32.62200000
0.82185538 -32.62270000
0.84870881 -32.62340000
0.87556225 -32.62400000
0.90241569 -32.62460000
0.92926912 -32.62510000
0.95612256 -32.62470000
0.98297600 -32.62420000
1.00982944 -32.62370000
1.03668287 -32.62330000
1.06353631 -32.62300000
1.09038975 -32.62280000
1.11724318 -32.62260000
1.14409662 -32.62250000
1.17095006 -32.62250000
1.17095006 -32.62250000
1.19530652 -32.62330000
1.21966299 -32.62400000
1.24401945 -32.62470000
1.26837591 -32.62480000
1.29273238 -32.62410000
1.31708884 -32.62340000
1.34144530 -32.62280000
1.36580176 -32.62220000
1.39015822 -32.62170000
1.41451469 -32.62130000
1.43887115 -32.62110000
1.46322761 -32.62140000
1.48758407 -32.62160000
1.51194054 -32.62170000
1.53629700 -32.62170000
1.53629700 -32.62170000
1.55358368 -32.62170000
1.57087037 -32.62180000
1.58815705 -32.62180000
1.60544373 -32.62200000
1.62273041 -32.62210000
1.64001709 -32.62230000
1.65730377 -32.62240000
1.67459046 -32.62260000
1.69187714 -32.62280000
1.70916382 -32.62320000
1.72645051 -32.62360000
1.74373719 -32.62400000
1.76102387 -32.62440000
1.77831055 -32.62480000
1.79559723 -32.62470000
1.79559723 -32.62470000
1.82245067 -32.62470000
1.84930411 -32.62480000
1.87615755 -32.62490000
1.90301098 -32.62470000
1.92986442 -32.62440000
1.95671786 -32.62410000
1.98357129 -32.62380000
2.01042473 -32.62340000
2.03727817 -32.62300000
2.06413160 -32.62260000
2.09098505 -32.62230000
2.11783848 -32.62190000
2.14469191 -32.62170000
2.17154536 -32.62150000
2.19839879 -32.62140000
2.19839879 -32.62140000
2.22275525 -32.62150000
2.24711172 -32.62160000
2.27146818 -32.62180000
2.29582464 -32.62210000
2.32018111 -32.62250000
2.34453757 -32.62290000
2.36889403 -32.62340000
2.39325050 -32.62400000
2.41760696 -32.62460000
2.44196342 -32.62490000
2.46631989 -32.62430000
2.49067635 -32.62360000
2.51503281 -32.62280000
2.53938927 -32.62210000
2.56374573 -32.62130000
2.56374573 -32.62130000
2.59059917 -32.62120000
2.61745261 -32.62110000
2.64430605 -32.62080000
2.67115948 -32.62040000
2.69801292 -32.62010000
2.72486636 -32.61970000
2.75171979 -32.61930000
2.77857323 -32.61890000
2.80542667 -32.61850000
2.83228010 -32.61820000
2.85913355 -32.61800000
2.88598698 -32.61780000
2.91284042 -32.61760000
2.93969386 -32.61750000
2.96654729 -32.61750000
2.96654729 -32.61750000
2.99090375 -32.61820000
3.01526022 -32.61900000
3.03961668 -32.61970000
3.06397314 -32.62040000
3.08832961 -32.62110000
3.11268607 -32.62170000
3.13704253 -32.62230000
3.16139900 -32.62280000
3.18575546 -32.62330000
3.21011192 -32.62370000
3.23446839 -32.62410000
3.25882485 -32.62430000
3.28318131 -32.62450000
3.30753777 -32.62470000
3.33189424 -32.62470000
3.33189424 -32.62250000
3.34918092 -32.62240000
3.36646760 -32.62230000
3.38375428 -32.62200000
3.40104096 -32.62170000
3.41832765 -32.62140000
3.43561433 -32.62100000
3.45290101 -32.62060000
3.47018769 -32.62020000
3.48747437 -32.61980000
3.50476105 -32.61940000
3.52204774 -32.61900000
3.53933442 -32.61860000
3.55662110 -32.61820000
3.57390779 -32.61790000
3.59119447 -32.61750000
3.59119447 -32.62140000
3.60848115 -32.62140000
3.62576783 -32.62140000
3.64305451 -32.62140000
3.66034119 -32.62140000
3.67762788 -32.62140000
3.69491456 -32.62140000
3.71220124 -32.62140000
3.72948793 -32.62140000
3.74677461 -32.62150000
3.76406129 -32.62150000
3.78134797 -32.62150000
3.79863465 -32.62150000
3.81592133 -32.62150000
3.83320802 -32.62150000
3.85049470 -32.62150000
3.85049470 -32.62130000
3.86778138 -32.62130000
3.88506806 -32.62130000
3.90235474 -32.62130000
3.91964143 -32.62130000
3.93692811 -32.62130000
3.95421479 -32.62130000
3.97150147 -32.62130000
3.98878816 -32.62130000
4.00607484 -32.62130000
4.02336152 -32.62130000
4.04064820 -32.62130000
4.05793488 -32.62130000
4.07522156 -32.62130000
4.09250825 -32.62130000
4.10979493 -32.62130000

0.00000000 -32.62030000
0.02685343 -32.62020000
0.05370688 -32.62010000
0.08056031 -32.61990000
0.10741375 -32.61970000
0.13426719 -32.61940000
0.16112062 -32.61900000
0.18797406 -32.61860000
0.21482750 -32.61810000
0.24168093 -32.61760000
0.26853437 -32.61820000
0.29538781 -32.61880000
0.32224125 -32.61950000
0.34909468 -32.62010000
0.37594812 -32.62080000
0.40280156 -32.62150000
0.40280156 -32.62150000
0.42715802 -32.62150000
0.45151449 -32.62160000
0.47587095 -32.62180000
0.50022741 -32.62210000
0.52458387 -32.62250000
0.54894034 -32.62290000
0.57329680 -32.62340000
0.59765326 -32.62400000
0.62200972 -32.62460000
0.64636618 -32.62500000
0.67072265 -32.62430000
0.69507911 -32.62360000
0.71943557 -32.62280000
0.74379204 -32.62210000
0.76814850 -32.62130000
0.76814850 -32.62130000
0.79500194 -32.62200000
0.82185538 -32.62270000
0.84870881 -32.62330000
0.87556225 -32.62400000
0.90241569 -32.62460000
0.92926912 -32.62510000
0.95612256 -32.62470000
0.98297600 -32.62420000
1.00982944 -32.62370000
1.03668287 -32.62330000
1.06353631 -32.62300000
1.09038975 -32.62280000
1.11724318 -32.62260000
1.14409662 -32.62250000
1.17095006 -32.62250000
1.17095006 -32.62250000
1.19530652 -32.62170000
1.21966299 -32.62090000
1.24401945 -32.62020000
1.26837591 -32.61940000
1.29273238 -32.61870000
1.31708884 -32.61880000
1.34144530 -32.61940000
1.36580176 -32.61990000
1.39015822 -32.62040000
1.41451469 -32.62080000
1.43887115 -32.62090000
1.46322761 -32.62070000
1.48758407 -32.62040000
1.51194054 -32.62030000
1.53629700 -32.62030000
1.53629700 -32.62030000
1.55358368 -32.62030000
1.57087037 -32.62050000
1.58815705 -32.62070000
1.60544373 -32.62100000
1.62273041 -32.62130000
1.64001709 -32.62170000
1.65730377 -32.62200000
1.67459046 -32.62240000
1.69187714 -32.62280000
1.70916382 -32.62310000
1.72645051 -32.62340000
1.74373719 -32.62370000
1.76102387 -32.62400000
1.77831055 -32.62430000
1.79559723 -32.62470000
1.79559723 -32.62470000
1.82245067 -32.62470000
1.84930411 -32.62480000
1.87615755 -32.62490000
1.90301098 -32.62470000
1.92986442 -32.62440000
1.95671786 -32.62410000
1.98357129 -32.62380000
2.01042473 -32.62340000
2.03727817 -32.62300000
2.06413160 -32.62260000
2.09098505 -32.62230000
2.11783848 -32.62190000
2.14469191 -32.62170000
2.17154536 -32.62150000
2.19839879 -32.62140000
2.19839879 -32.62140000
2.22275525 -32.62150000
2.24711172 -32.62160000
2.27146818 -32.62180000
2.29582464 -32.62210000
2.32018111 -32.62250000
2.34453757 -32.62290000
2.36889403 -32.62340000
2.39325050 -32.62400000
2.41760696 -32.62460000
2.44196342 -32.62490000
2.46631989 -32.62430000
2.49067635 -32.62360000
2.51503281 -32.62280000
2.53938927 -32.62210000
2.56374573 -32.62130000
2.56374573 -32.62130000
2.59059917 -32.62120000
2.61745261 -32.62110000
2.64430605 -32.62080000
2.67115948 -32.62040000
2.69801292 -32.62010000
2.72486636 -32.61970000
2.75171979 -32.61930000
2.77857323 -32.61890000
2.80542667 -32.61850000
2.83228010 -32.61820000
2.85913355 -32.61800000
2.88598698 -32.61780000
2.91284042 -32.61760000
2.93969386 -32.61750000
2.96654729 -32.61750000
2.96654729 -32.61750000
2.99090375 -32.61820000
3.01526022 -32.61900000
3.03961668 -32.61970000
3.06397314 -32.62040000
3.08832961 -32.62110000
3.11268607 -32.62170000
3.13704253 -32.62230000
3.16139900 -32.62280000
3.18575546 -32.62330000
3.21011192 -32.62370000
3.23446839 -32.62410000
3.25882485 -32.62430000
3.28318131 -32.62450000
3.30753777 -32.62470000
3.33189424 -32.62470000
3.33189424 -32.62250000
3.34918092 -32.62240000
3.36646760 -32.62230000
